Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Tata NEXON,Tata,Mumbai,2019,51506,Diesel,Automatic,2,0,1497,110,5.0,836000
Renault TRIBER,Renault,Mumbai,2020,24117,Petrol,Manual,1,0,999,72,7.0,528700
Maruti IGNIS,Maruti,Mumbai,2017,30176,Petrol,Manual,1,0,1197,83,5.0,438000
Jeep Compass,Jeep,Mumbai,2019,36921,Petrol,Automatic,1,0,1368,163,5.0,1469000
Jeep Compass,Jeep,Mumbai,2018,44734,Diesel,Manual,2,0,1956,173,5.0,1019000
Renault Kwid,Renault,Mumbai,2020,46581,Petrol,Manual,1,0,999,68,5.0,422000
Hyundai Creta,Hyundai,Mumbai,2017,75175,Petrol,Manual,1,0,1591,123,5.0,738000
Hyundai Grand i10,Hyundai,Mumbai,2018,38780,Petrol,Manual,1,0,1197,83,5.0,470700
Tata NEXON,Tata,Mumbai,2022,18598,Petrol,Manual,1,0,1199,120,5.0,898000
Toyota Glanza,Toyota,Mumbai,2019,15816,Petrol,Automatic,1,0,1197,83,5.0,793000
Hyundai Elite i20,Hyundai,Mumbai,2015,52696,Petrol,Manual,1,0,1197,83,5.0,432000
Maruti IGNIS,Maruti,Mumbai,2019,22343,Petrol,Manual,2,0,1197,83,5.0,529000
Honda Jazz,Honda,Mumbai,2015,63245,Petrol,Automatic,1,0,1199,90,5.0,489000
Maruti Baleno,Maruti,Mumbai,2018,33155,Petrol,Automatic,2,0,1197,84,5.0,617550
Hyundai Creta,Hyundai,Mumbai,2017,39827,Petrol,Manual,1,0,1591,123,5.0,749000
Hyundai Grand i10,Hyundai,Mumbai,2017,40049,Petrol,Automatic,2,0,1197,83,5.0,478000
Tata TIGOR,Tata,Mumbai,2021,39046,Petrol,Automatic,1,0,1199,86,5.0,704000
Maruti New Wagon-R,Maruti,Mumbai,2021,50418,CNG,Manual,1,0,998,58,5.0,580000
Honda WR-V,Honda,Mumbai,2020,42897,Petrol,Manual,1,0,1199,90,5.0,755000
Maruti Ciaz,Maruti,Mumbai,2019,54408,Petrol,Automatic,2,0,1462,105,5.0,684000
Hyundai NEW SANTRO,Hyundai,Mumbai,2019,70159,CNG,Manual,1,0,1086,60,5.0,470800
Honda City,Honda,Mumbai,2020,26350,Petrol,Automatic,1,0,1497,119,5.0,1020000
Maruti S PRESSO,Maruti,Mumbai,2021,27012,Petrol,Automatic,1,0,998,68,5.0,427000
Hyundai Creta,Hyundai,Mumbai,2017,77926,Petrol,Manual,1,0,1591,123,5.0,742700
Hyundai GRAND I10 NIOS,Hyundai,Mumbai,2022,15638,CNG,Manual,1,0,1197,69,5.0,709000
Hyundai i10,Hyundai,Mumbai,2012,118765,Petrol,Manual,1,0,1197,80,5.0,242000
Hyundai Creta,Hyundai,Mumbai,2017,101128,Petrol,Manual,2,0,1591,123,5.0,672000
Hyundai Creta,Hyundai,Mumbai,2016,73228,Petrol,Automatic,1,0,1591,123,5.0,786000
Hyundai Creta,Hyundai,Mumbai,2017,91055,Petrol,Automatic,2,0,1591,123,5.0,850000
Toyota Glanza,Toyota,Mumbai,2019,21695,Petrol,Automatic,1,0,1197,83,5.0,728000
Maruti New Wagon-R,Maruti,Mumbai,2021,13032,CNG,Manual,1,0,998,58,5.0,624000
Maruti IGNIS,Maruti,Mumbai,2017,56219,CNG,Manual,2,0,1197,83,5.0,431000
Maruti Wagon R 1.0,Maruti,Mumbai,2014,105898,CNG,Manual,2,0,998,59,5.0,303000
Hyundai Creta,Hyundai,Mumbai,2017,60607,Petrol,Automatic,2,0,1591,123,5.0,819000
Maruti S PRESSO,Maruti,Mumbai,2019,8458,Petrol,Manual,1,0,998,68,5.0,401000
Tata ALTROZ,Tata,Mumbai,2020,27102,Petrol,Manual,1,0,1199,86,5.0,715000
Hyundai Creta,Hyundai,Mumbai,2018,50441,Petrol,Automatic,1,0,1591,123,5.0,1027000
Honda City,Honda,Mumbai,2017,22437,Petrol,Manual,2,0,1497,119,5.0,708000
Maruti Ciaz,Maruti,Mumbai,2021,16992,Petrol,Automatic,1,0,1462,105,5.0,927400
Maruti Baleno,Maruti,Mumbai,2016,58631,Petrol,Automatic,2,0,1197,84,5.0,495000
Hyundai Creta,Hyundai,Mumbai,2018,57206,Petrol,Automatic,1,0,1591,123,5.0,1030000
Maruti Celerio,Maruti,Mumbai,2016,90267,CNG,Manual,2,0,998,59,5.0,398000
Tata NEXON,Tata,Mumbai,2019,18798,Petrol,Automatic,1,0,1198,110,5.0,845000
Tata Tiago,Tata,Mumbai,2018,76127,Petrol,Manual,2,0,1199,85,5.0,411000
Hyundai i10,Hyundai,Mumbai,2015,54825,Petrol,Manual,2,0,1086,69,5.0,314000
Jeep Compass,Jeep,Mumbai,2018,38696,Petrol,Automatic,2,0,1368,163,5.0,1289000
Honda City,Honda,Mumbai,2016,59039,Petrol,Automatic,1,0,1497,119,5.0,627000
Maruti S PRESSO,Maruti,Mumbai,2019,11141,Petrol,Manual,1,0,998,68,5.0,414000
Volkswagen Ameo,Volkswagen,Mumbai,2019,60683,Diesel,Automatic,2,0,1498,110,5.0,700000
Honda City,Honda,Mumbai,2015,41887,Petrol,Manual,2,0,1497,119,5.0,515000
Hyundai Creta,Hyundai,Mumbai,2016,71684,Petrol,Manual,1,0,1591,123,5.0,706000
Maruti S PRESSO,Maruti,Mumbai,2020,13440,Petrol,Automatic,1,0,998,68,5.0,459000
Maruti Baleno,Maruti,Mumbai,2016,43373,Petrol,Manual,1,0,1197,84,5.0,482000
Hyundai Creta,Hyundai,Mumbai,2015,62018,Diesel,Manual,2,0,1582,128,5.0,828000
Hyundai Grand i10,Hyundai,Mumbai,2017,25723,Petrol,Automatic,1,0,1197,83,5.0,560000
Honda WR-V,Honda,Mumbai,2018,22652,Petrol,Manual,1,0,1199,90,5.0,683000
Mahindra XUV300,Mahindra,Mumbai,2019,39094,Petrol,Manual,2,0,1197,110,5.0,758000
Maruti IGNIS,Maruti,Mumbai,2017,38048,Petrol,Automatic,2,0,1197,83,5.0,475000
Hyundai Creta,Hyundai,Mumbai,2016,57440,Petrol,Automatic,3,0,1591,123,5.0,764000
Maruti New Wagon-R,Maruti,Mumbai,2021,18693,Petrol,Manual,1,0,1197,83,5.0,536000
Hyundai Grand i10,Hyundai,Mumbai,2018,32393,Petrol,Manual,1,0,1197,83,5.0,501000
Maruti Ciaz,Maruti,Mumbai,2021,33706,Petrol,Automatic,1,0,1462,105,5.0,945000
Mahindra XUV300,Mahindra,Mumbai,2022,20405,Petrol,Automatic,1,0,1197,110,5.0,1127000
Maruti New Wagon-R,Maruti,Mumbai,2022,20987,Petrol,Manual,1,0,1197,90,5.0,587000
Maruti Baleno,Maruti,Mumbai,2017,62669,Petrol,Manual,1,0,1197,84,5.0,520000
Maruti Ciaz,Maruti,Mumbai,2020,23697,Petrol,Automatic,1,0,1462,105,5.0,886000
Skoda Rapid,Skoda,Mumbai,2013,81513,Diesel,Manual,1,0,1598,105,5.0,447000
Maruti Baleno,Maruti,Mumbai,2016,9508,Petrol,Manual,1,0,1197,84,5.0,507000
Hyundai NEW SANTRO,Hyundai,Mumbai,2019,73820,CNG,Manual,1,0,1086,60,5.0,471000
Honda Jazz,Honda,Mumbai,2015,58811,Petrol,Manual,2,0,1199,90,5.0,407000
Honda City,Honda,Mumbai,2018,93703,Petrol,Manual,2,0,1497,119,5.0,675000
Maruti S PRESSO,Maruti,Mumbai,2020,37608,CNG,Manual,1,0,998,57,4.0,421000
Mahindra XUV300,Mahindra,Mumbai,2021,41278,Petrol,Automatic,1,0,1197,110,5.0,1066000
Maruti Celerio,Maruti,Mumbai,2015,83704,CNG,Manual,1,0,998,59,5.0,405000
Hyundai Grand i10,Hyundai,Mumbai,2018,20257,Petrol,Manual,2,0,1197,83,5.0,516000
Maruti Wagon R 1.0,Maruti,Mumbai,2018,48605,CNG,Manual,2,0,998,59,5.0,382000
Renault Kwid,Renault,Mumbai,2017,37515,Petrol,Manual,2,0,799,54,5.0,290000
Honda City,Honda,Mumbai,2012,80218,Petrol,Manual,1,0,1497,118,5.0,301000
Maruti Swift Dzire,Maruti,Mumbai,2016,34315,Petrol,Manual,1,0,1197,84,5.0,473000
Hyundai i10,Hyundai,Mumbai,2015,58859,Petrol,Manual,1,0,1086,69,5.0,293000
Hyundai i10,Hyundai,Mumbai,2014,49875,CNG,Manual,2,0,1086,69,5.0,287000
Hyundai AURA,Hyundai,Mumbai,2020,58033,Diesel,Automatic,2,0,1186,75,5.0,684000
Maruti Alto 800,Maruti,Mumbai,2014,40797,Petrol,Manual,1,0,796,48,5.0,217800
Hyundai Elite i20,Hyundai,Mumbai,2017,11293,Petrol,Manual,1,0,1197,83,5.0,513000
Hyundai GRAND I10 NIOS,Hyundai,Mumbai,2022,11942,CNG,Manual,1,0,1197,69,5.0,665000
Hyundai Grand i10,Hyundai,Mumbai,2014,35272,Petrol,Manual,1,0,1197,83,5.0,386000
Hyundai NEW SANTRO,Hyundai,Mumbai,2019,16489,Petrol,Manual,1,0,1086,69,5.0,430000
Hyundai i20,Hyundai,Mumbai,2011,72888,Petrol,Manual,1,0,1197,80,5.0,262000
MG HECTOR,MG,Mumbai,2019,18601,Petrol,Automatic,2,0,1451,143,5.0,1417000
Maruti Wagon R 1.0,Maruti,Mumbai,2015,81560,CNG,Manual,1,0,998,59,5.0,337000
Honda City,Honda,Mumbai,2017,42838,Petrol,Automatic,1,0,1497,119,5.0,715000
Honda Jazz,Honda,Mumbai,2022,4980,Petrol,Automatic,1,0,1199,90,5.0,906000
Maruti Celerio,Maruti,Mumbai,2015,73092,Petrol,Automatic,2,0,998,68,5.0,327000
Hyundai i10,Hyundai,Mumbai,2011,32454,Petrol,Manual,1,0,1197,80,5.0,211000
Toyota Etios Liva,Toyota,Mumbai,2011,75420,Petrol,Manual,1,0,1197,80,5.0,258000
Hyundai Creta,Hyundai,Mumbai,2017,86350,Petrol,Automatic,1,0,1591,123,5.0,810000
Maruti Ciaz,Maruti,Mumbai,2021,29291,Petrol,Automatic,1,0,1462,105,5.0,865000
Mahindra XUV300,Mahindra,Mumbai,2021,18255,Petrol,Automatic,1,0,1197,110,5.0,877000
Maruti Wagon R 1.0,Maruti,Mumbai,2015,65098,CNG,Manual,1,0,998,59,5.0,339000
Maruti S PRESSO,Maruti,Mumbai,2020,26321,CNG,Manual,1,0,998,57,4.0,431000
Renault TRIBER,Renault,Mumbai,2020,49842,Petrol,Manual,1,0,999,72,7.0,566000
Tata Safari,Tata,Mumbai,2022,42408,Diesel,Automatic,1,0,1956,170,7.0,2006000
Tata ALTROZ,Tata,Mumbai,2022,16783,Petrol,Automatic,1,0,1199,88,5.0,870000
Maruti Ciaz,Maruti,Mumbai,2016,96966,Diesel,Manual,1,0,1248,90,5.0,566000
Maruti Wagon R 1.0,Maruti,Mumbai,2012,32422,Petrol,Manual,1,0,998,68,5.0,256000
Hyundai AURA,Hyundai,Mumbai,2023,13184,CNG,Manual,1,0,1197,69,5.0,834000
Hyundai AURA,Hyundai,Mumbai,2021,14950,Petrol,Manual,1,0,1197,83,5.0,663000
Hyundai Grand i10,Hyundai,Mumbai,2015,54434,Petrol,Automatic,2,0,1197,83,5.0,400000
Maruti S PRESSO,Maruti,Mumbai,2021,48375,CNG,Manual,1,0,998,60,4.0,486000
Honda City,Honda,Mumbai,2018,49504,Petrol,Manual,1,0,1497,119,5.0,807000
Renault TRIBER,Renault,Mumbai,2021,35517,Petrol,Automatic,1,0,999,72,7.0,717000
Honda City,Honda,Mumbai,2018,47801,Petrol,Manual,1,0,1497,119,5.0,719000
Maruti XL6,Maruti,Mumbai,2021,48740,Petrol,Manual,1,0,1462,105,6.0,1027000
Skoda Rapid,Skoda,Mumbai,2018,64953,Petrol,Manual,1,0,1598,105,5.0,679000
Renault Kwid,Renault,Mumbai,2017,30322,Petrol,Manual,1,0,799,54,5.0,320000
Toyota URBAN CRUISER,Toyota,Mumbai,2021,45799,Petrol,Automatic,1,0,1462,105,5.0,979000
Maruti Baleno,Maruti,Mumbai,2017,29835,Petrol,Manual,1,0,1197,84,5.0,536000
Honda City,Honda,Mumbai,2017,32899,Petrol,Automatic,2,0,1497,119,5.0,752000
Maruti Alto,Maruti,Mumbai,2021,26866,Petrol,Manual,1,0,796,48,5.0,363000
Hyundai i20 Active,Hyundai,Mumbai,2015,77421,Diesel,Manual,2,0,1396,90,5.0,514000
Honda Brio,Honda,Mumbai,2015,33227,Petrol,Manual,1,0,1198,88,5.0,342600
Hyundai VENUE,Hyundai,Mumbai,2019,56522,Petrol,Automatic,1,0,998,120,5.0,932000
Tata NEXON,Tata,Mumbai,2022,35275,Petrol,Manual,1,0,1199,120,5.0,918000
Maruti Wagon R 1.0,Maruti,Mumbai,2014,43024,Petrol,Manual,1,0,998,68,5.0,301000
Tata ALTROZ,Tata,Mumbai,2021,43417,Petrol,Manual,1,0,1199,86,5.0,668000
Renault Kwid,Renault,Mumbai,2016,103116,Petrol,Manual,1,0,799,54,5.0,279000
Hyundai NEW SANTRO,Hyundai,Mumbai,2019,77715,CNG,Manual,1,0,1086,60,5.0,496000
Hyundai VENUE,Hyundai,Mumbai,2021,9981,Petrol,Manual,2,0,998,120,5.0,940000
Hyundai i20 Active,Hyundai,Mumbai,2018,21643,Petrol,Manual,2,0,1197,83,5.0,609000
Maruti Celerio,Maruti,Mumbai,2014,98502,Petrol,Automatic,1,0,998,68,5.0,318000
Ford Ecosport,Ford,Mumbai,2016,73952,Petrol,Automatic,2,0,1499,112,5.0,544500
Hyundai i20 Active,Hyundai,Mumbai,2015,116615,Petrol,Manual,1,0,1197,83,5.0,429000
Hyundai NEW SANTRO,Hyundai,Mumbai,2019,9954,Petrol,Manual,1,0,1086,69,5.0,423000
Hyundai NEW SANTRO,Hyundai,Mumbai,2019,56077,Petrol,Manual,1,0,1086,69,5.0,419000
Hyundai Creta,Hyundai,Mumbai,2017,43358,Petrol,Manual,1,0,1591,123,5.0,764000
Maruti Swift,Maruti,Mumbai,2018,57407,Diesel,Automatic,2,0,1248,75,5.0,578800
Hyundai Elite i20,Hyundai,Mumbai,2017,53262,Petrol,Manual,1,0,1197,83,5.0,558000
Honda City,Honda,Mumbai,2016,51329,Petrol,Automatic,2,0,1497,119,5.0,630000
Hyundai Grand i10,Hyundai,Mumbai,2013,37652,Petrol,Manual,1,0,1197,83,5.0,395000
Datsun Redi Go,Datsun,Mumbai,2018,50310,Petrol,Manual,1,0,799,54,5.0,227000
Honda Amaze,Honda,Mumbai,2018,47710,Petrol,Manual,2,0,1199,90,5.0,570000
Hyundai Xcent,Hyundai,Mumbai,2014,27269,Petrol,Manual,1,0,1197,83,5.0,390000
Maruti Baleno,Maruti,Mumbai,2017,65230,Petrol,Manual,2,0,1197,84,5.0,553000
Skoda Rapid,Skoda,Mumbai,2017,58664,Petrol,Manual,1,0,1598,105,5.0,622000
Maruti Dzire,Maruti,Mumbai,2017,89378,Petrol,Manual,2,0,1197,83,5.0,448000
Maruti Swift Dzire,Maruti,Mumbai,2014,47496,Petrol,Manual,1,0,1197,87,5.0,427000
Tata NEXON,Tata,Mumbai,2021,26645,Petrol,Manual,1,0,1199,120,5.0,923000
Hyundai i10,Hyundai,Mumbai,2012,35431,Petrol,Manual,2,0,1197,80,5.0,248000
Hyundai i10,Hyundai,Mumbai,2015,22225,Petrol,Manual,1,0,1086,69,5.0,325000
Hyundai Grand i10,Hyundai,Mumbai,2014,100116,Petrol,Manual,1,0,1197,83,5.0,330000
Hyundai GRAND I10 NIOS,Hyundai,Mumbai,2020,13144,Petrol,Automatic,1,0,1197,83,5.0,680000
Skoda Rapid,Skoda,Mumbai,2020,33693,Petrol,Manual,1,0,999,110,5.0,977000
Maruti Celerio,Maruti,Mumbai,2014,32718,Petrol,Automatic,1,0,998,68,5.0,339000
Maruti Alto K10,Maruti,Mumbai,2015,51243,Petrol,Manual,2,0,998,68,5.0,260000
Tata ALTROZ,Tata,Mumbai,2022,10206,Petrol,Automatic,1,0,1199,86,5.0,846000
Hyundai i20 Active,Hyundai,Mumbai,2016,50568,Petrol,Manual,2,0,1197,83,5.0,490000
Maruti Baleno,Maruti,Mumbai,2017,30064,Petrol,Manual,2,0,1197,84,5.0,529000
Hyundai Grand i10,Hyundai,Mumbai,2015,47367,Petrol,Manual,2,0,1197,83,5.0,414000
Hyundai Grand i10,Hyundai,Mumbai,2014,47635,Petrol,Manual,2,0,1197,83,5.0,393000
Hyundai GRAND I10 NIOS,Hyundai,Mumbai,2020,18332,Petrol,Manual,1,0,1197,83,5.0,577000
Maruti Wagon R 1.0,Maruti,Mumbai,2017,57012,CNG,Manual,2,0,998,59,5.0,376000
Datsun Go Plus,Datsun,Mumbai,2017,17062,Petrol,Manual,1,0,1198,68,7.0,297000
Honda BR-V,Honda,Mumbai,2017,56807,Petrol,Manual,2,0,1497,119,7.0,625000
Hyundai Elite i20,Hyundai,Mumbai,2017,38323,Petrol,Manual,2,0,1197,83,5.0,546000
Honda Amaze,Honda,Mumbai,2013,43540,Petrol,Manual,1,0,1198,88,5.0,337000
MG HECTOR,MG,Mumbai,2019,64742,Petrol,Automatic,1,0,1451,143,5.0,1351000
Honda Amaze,Honda,Mumbai,2019,39531,Petrol,Automatic,1,0,1498,80,5.0,700000
Hyundai Grand i10,Hyundai,Mumbai,2013,46035,Petrol,Manual,1,0,1197,83,5.0,324000
Maruti Ertiga,Maruti,Mumbai,2016,69763,CNG,Manual,1,0,1373,92,7.0,704000
Hyundai Verna,Hyundai,Mumbai,2019,47605,Petrol,Manual,1,0,1591,123,5.0,934000
Maruti Baleno,Maruti,Mumbai,2021,14955,Petrol,Manual,1,0,1197,83,5.0,744000
Hyundai NEW SANTRO,Hyundai,Mumbai,2019,109255,CNG,Manual,1,0,1086,60,5.0,506000
Maruti Alto 800,Maruti,Mumbai,2017,76202,CNG,Manual,1,0,796,41,4.0,300000
Hyundai Verna,Hyundai,Mumbai,2017,57368,Diesel,Manual,2,0,1582,128,5.0,860000
Maruti Ciaz,Maruti,Mumbai,2016,99615,Petrol,Manual,1,0,1373,92,5.0,455000
Renault Kwid,Renault,Mumbai,2017,15314,Petrol,Manual,2,0,799,54,5.0,299000
Hyundai Elite i20,Hyundai,Mumbai,2016,50900,Petrol,Manual,1,0,1197,83,5.0,532000
Maruti Ciaz,Maruti,Mumbai,2021,16909,Petrol,Manual,1,0,1462,105,5.0,763300
Tata ALTROZ,Tata,Mumbai,2020,23825,Petrol,Manual,1,0,1199,86,5.0,722000
Mahindra TUV300,Mahindra,Mumbai,2018,45368,Diesel,Manual,1,0,1493,100,7.0,641000
Tata TIGOR,Tata,Mumbai,2021,52153,Petrol,Manual,2,0,1199,86,5.0,543000
Hyundai Creta,Hyundai,Mumbai,2017,51559,Petrol,Manual,1,0,1591,123,5.0,771000
Hyundai Creta,Hyundai,Mumbai,2017,37417,Petrol,Manual,2,0,1591,123,5.0,733000
Volkswagen Polo,Volkswagen,Mumbai,2014,96926,Petrol,Manual,2,0,1198,75,5.0,358000
Maruti Swift,Maruti,Mumbai,2013,63284,Diesel,Manual,1,0,1248,75,5.0,397000
Hyundai Verna,Hyundai,Mumbai,2019,92561,Petrol,Manual,2,0,1591,123,5.0,912000
Maruti XL6,Maruti,Mumbai,2022,24494,Petrol,Automatic,1,0,1462,103,6.0,1213000
Maruti Swift Dzire,Maruti,Mumbai,2014,42022,Petrol,Manual,1,0,1197,87,5.0,390000
Maruti Baleno,Maruti,Mumbai,2015,59958,Diesel,Manual,2,0,1248,75,5.0,558000
MG HECTOR,MG,Mumbai,2019,19795,Petrol,Automatic,2,0,1451,143,5.0,1387000
Tata Tiago,Tata,Mumbai,2021,8115,Petrol,Automatic,1,0,1199,86,5.0,679000
Maruti Ertiga,Maruti,Mumbai,2016,61711,Petrol,Manual,1,0,1373,92,7.0,666000
Hyundai Grand i10,Hyundai,Mumbai,2018,46597,Petrol,Automatic,1,0,1197,83,5.0,558000
Renault Kwid,Renault,Mumbai,2019,22924,Petrol,Automatic,1,0,999,68,5.0,412000
Maruti Alto 800,Maruti,Mumbai,2014,40783,Petrol,Manual,1,0,796,48,5.0,230000
Hyundai Verna,Hyundai,Mumbai,2015,38877,Petrol,Manual,1,0,1591,123,5.0,516000
Tata Harrier,Tata,Mumbai,2021,31539,Diesel,Automatic,1,0,1956,170,5.0,1922000
Hyundai Elite i20,Hyundai,Mumbai,2014,79418,Petrol,Manual,2,0,1197,83,5.0,418000
Maruti Wagon R 1.0,Maruti,Mumbai,2015,55946,Petrol,Manual,2,0,998,68,5.0,309000
Volkswagen Polo,Volkswagen,Mumbai,2015,30163,Petrol,Manual,2,0,1198,75,5.0,410000
Ford FREESTYLE,Ford,Mumbai,2018,75160,Diesel,Manual,1,0,1498,100,5.0,601000
Maruti Swift Dzire,Maruti,Mumbai,2013,33244,Petrol,Manual,1,0,1197,87,5.0,408000
Hyundai Elite i20,Hyundai,Mumbai,2017,19288,Petrol,Manual,1,0,1197,83,5.0,569000
Hyundai Creta,Hyundai,Mumbai,2017,93555,Petrol,Manual,2,0,1591,123,5.0,678000
Hyundai i10,Hyundai,Mumbai,2014,40543,Petrol,Manual,2,0,1086,69,5.0,304000
Maruti Wagon R 1.0,Maruti,Mumbai,2015,68302,CNG,Manual,1,0,998,59,5.0,336300
Hyundai GRAND I10 NIOS,Hyundai,Mumbai,2022,21570,CNG,Manual,1,0,1197,69,5.0,775000
Maruti Wagon R 1.0,Maruti,Mumbai,2013,45304,Petrol,Manual,1,0,998,68,5.0,283000
Ford Ecosport,Ford,Mumbai,2017,27702,Petrol,Manual,1,0,1499,112,5.0,591000
Honda City,Honda,Mumbai,2020,27473,Petrol,Manual,1,0,1498,121,5.0,1054000
Hyundai Xcent,Hyundai,Mumbai,2017,17771,Petrol,Manual,1,0,1197,83,5.0,477000
Tata ALTROZ,Tata,Mumbai,2022,18364,Petrol,Automatic,1,0,1199,86,5.0,922000
Datsun Redi Go,Datsun,Mumbai,2018,86337,Petrol,Automatic,2,0,999,68,5.0,277000
Maruti Wagon R 1.0,Maruti,Mumbai,2018,65313,CNG,Manual,1,0,998,59,5.0,410000
Maruti Baleno,Maruti,Mumbai,2021,14683,Petrol,Automatic,1,0,1197,83,5.0,787000
Maruti Celerio,Maruti,Mumbai,2017,74159,CNG,Manual,2,0,998,59,5.0,410000
Hyundai Grand i10,Hyundai,Mumbai,2014,84045,Petrol,Manual,1,0,1197,83,5.0,336500
Honda Jazz,Honda,Mumbai,2021,10102,Petrol,Automatic,1,0,1199,90,5.0,877000
Maruti Alto K10,Maruti,Mumbai,2015,57838,Petrol,Automatic,2,0,998,68,5.0,271000
Maruti Baleno,Maruti,Mumbai,2021,27156,Petrol,Manual,1,0,1197,83,5.0,719000
Hyundai Creta,Hyundai,Mumbai,2017,22311,Petrol,Automatic,1,0,1591,123,5.0,966000
Maruti Ciaz,Maruti,Mumbai,2018,93826,Petrol,Manual,1,0,1462,105,5.0,592000
Maruti Alto 800,Maruti,Mumbai,2013,25399,Petrol,Manual,2,0,796,48,5.0,205000
Hyundai i10,Hyundai,Mumbai,2013,48080,Petrol,Automatic,2,0,1197,80,5.0,290000
KIA SELTOS,KIA,Mumbai,2020,69169,Diesel,Automatic,1,0,1493,115,5.0,1065000
Maruti Wagon R 1.0,Maruti,Mumbai,2015,34384,Petrol,Manual,1,0,998,68,5.0,350000
Maruti Ertiga,Maruti,Mumbai,2014,119998,Diesel,Manual,2,0,1248,90,7.0,591000
Maruti Wagon R 1.0,Maruti,Mumbai,2014,53375,Petrol,Manual,1,0,998,68,5.0,276000
Honda Amaze,Honda,Mumbai,2016,93900,Petrol,Manual,1,0,1198,88,5.0,342000
KIA SELTOS,KIA,Mumbai,2019,36666,Petrol,Manual,1,0,1497,115,5.0,1133000
Skoda Rapid,Skoda,Mumbai,2017,89856,Petrol,Automatic,1,0,1598,105,5.0,586000
Maruti IGNIS,Maruti,Mumbai,2023,4684,Petrol,Manual,1,0,1197,83,5.0,533000
Honda BR-V,Honda,Mumbai,2016,25920,Petrol,Manual,1,0,1497,119,7.0,690000
Honda City,Honda,Mumbai,2015,18779,Petrol,Manual,1,0,1497,119,5.0,621000
Honda City,Honda,Mumbai,2016,75181,Petrol,Automatic,1,0,1497,119,5.0,655000
Maruti Wagon R 1.0,Maruti,Mumbai,2018,98745,CNG,Manual,1,0,998,59,5.0,408000
Maruti New Wagon-R,Maruti,Mumbai,2021,34224,Petrol,Automatic,1,0,1197,83,5.0,636000
Maruti Wagon R 1.0,Maruti,Mumbai,2017,43944,Petrol,Manual,2,0,998,68,5.0,371000
Tata NEXON,Tata,Mumbai,2018,48213,CNG,Manual,3,0,1198,110,5.0,668000
Maruti Wagon R 1.0,Maruti,Mumbai,2015,16624,Petrol,Manual,1,0,998,68,5.0,344800
Maruti Celerio,Maruti,Mumbai,2017,25368,Petrol,Manual,1,0,998,68,5.0,395000
Hyundai VENUE,Hyundai,Mumbai,2021,19377,Petrol,Automatic,1,0,998,120,5.0,1059000
Hyundai Eon,Hyundai,Mumbai,2015,81088,Petrol,Manual,1,0,814,56,5.0,245000
Hyundai Xcent,Hyundai,Mumbai,2017,57919,Petrol,Manual,1,0,1197,83,5.0,470200
Maruti Alto K10,Maruti,Mumbai,2014,31827,Petrol,Manual,2,0,998,68,5.0,223000
Hyundai Elite i20,Hyundai,Mumbai,2015,55046,Petrol,Manual,2,0,1197,83,5.0,454000
Hyundai NEW I20,Hyundai,Mumbai,2021,14008,Petrol,Automatic,1,0,998,120,5.0,981000
Maruti Ertiga,Maruti,Mumbai,2015,31504,CNG,Manual,1,0,1373,82,7.0,678000
Hyundai Xcent,Hyundai,Mumbai,2014,36391,Petrol,Manual,1,0,1197,83,5.0,389000
Hyundai Creta,Hyundai,Mumbai,2017,5555,Diesel,Manual,1,0,1582,128,5.0,911000
Maruti IGNIS,Maruti,Mumbai,2022,3806,Petrol,Manual,1,0,1197,83,5.0,581000
Renault Duster,Renault,Mumbai,2018,23337,Diesel,Manual,1,0,1461,85,5.0,780000
Hyundai Xcent,Hyundai,Mumbai,2014,83641,Petrol,Manual,1,0,1197,83,5.0,367000
KIA SELTOS,KIA,Mumbai,2020,15160,Petrol,Manual,1,0,1497,115,5.0,1101000
Honda City,Honda,Mumbai,2016,73098,Petrol,Automatic,1,0,1497,119,5.0,680000
Hyundai VENUE,Hyundai,Mumbai,2021,15019,Petrol,Manual,1,0,998,120,5.0,927000
Hyundai Elite i20,Hyundai,Mumbai,2016,31353,Diesel,Manual,1,0,1396,90,5.0,629000
Maruti Swift Dzire,Maruti,Mumbai,2017,34196,Petrol,Manual,1,0,1197,84,5.0,519000
Hyundai Xcent,Hyundai,Mumbai,2015,45972,CNG,Manual,1,0,1197,83,5.0,429000
Toyota URBAN CRUISER,Toyota,Mumbai,2022,13896,Petrol,Automatic,1,0,1462,105,5.0,1106350
Maruti Wagon R 1.0,Maruti,Mumbai,2014,95135,CNG,Manual,1,0,998,59,5.0,339000
Datsun Redi Go,Datsun,Mumbai,2018,37339,Petrol,Automatic,3,0,999,68,5.0,235000
Honda Amaze,Honda,Mumbai,2018,58121,Petrol,Manual,1,0,1199,90,5.0,600000
Honda City,Honda,Mumbai,2016,63698,CNG,Manual,1,0,1497,119,5.0,560000
MG HECTOR,MG,Mumbai,2023,10349,Petrol,Manual,1,0,1451,143,5.0,1861000
Hyundai Elite i20,Hyundai,Mumbai,2019,40998,Petrol,Manual,2,0,1197,83,5.0,577000
Maruti Swift,Maruti,Mumbai,2013,42338,Petrol,Manual,1,0,1197,87,5.0,341000
Hyundai VENUE,Hyundai,Mumbai,2019,41597,Petrol,Automatic,1,0,998,120,5.0,980000
