Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Hyundai Creta,Hyundai,Chennai,2016,88568,Petrol,Automatic,1,0,1591,123,5.0,815000
Hyundai Elite i20,Hyundai,Chennai,2016,89374,Petrol,Manual,1,0,1197,83,5.0,561000
Mahindra XUV300,Mahindra,Chennai,2022,14815,Diesel,Manual,1,0,1497,117,5.0,1190000
Ford Ecosport,Ford,Chennai,2018,57224,Petrol,Automatic,2,0,1497,123,5.0,791000
Mahindra XUV300,Mahindra,Chennai,2020,30536,Petrol,Manual,1,0,1197,110,5.0,938000
Mahindra XUV300,Mahindra,Chennai,2022,20293,Petrol,Automatic,1,0,1197,110,5.0,1160000
Mahindra XUV300,Mahindra,Chennai,2022,14420,Diesel,Manual,1,0,1497,117,5.0,1215000
Hyundai Grand i10,Hyundai,Chennai,2017,79434,Petrol,Manual,1,0,1197,83,5.0,473000
Hyundai Grand i10,Hyundai,Chennai,2014,91211,Petrol,Manual,2,0,1197,83,5.0,373000
Hyundai NEW SANTRO,Hyundai,Chennai,2019,27113,Petrol,Automatic,1,0,1086,69,5.0,551000
Maruti Baleno,Maruti,Chennai,2017,78967,Petrol,Automatic,1,0,1197,84,5.0,631000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2022,11951,Petrol,Manual,1,0,998,100,5.0,753000
Hyundai Grand i10,Hyundai,Chennai,2016,30789,Petrol,Manual,1,0,1197,83,5.0,484000
Hyundai Grand i10,Hyundai,Chennai,2017,96921,Petrol,Automatic,1,0,1197,83,5.0,508000
Honda Jazz,Honda,Chennai,2019,61406,Petrol,Automatic,1,0,1199,90,5.0,669000
Maruti Baleno,Maruti,Chennai,2017,49352,Petrol,Automatic,1,0,1197,84,5.0,612000
Hyundai Grand i10,Hyundai,Chennai,2016,76553,Petrol,Manual,1,0,1197,83,5.0,440000
Ford FREESTYLE,Ford,Chennai,2018,42389,Petrol,Manual,1,0,1194,96,5.0,601000
Hyundai VENUE,Hyundai,Chennai,2021,12963,Petrol,Manual,2,0,1197,83,5.0,707600
Hyundai NEW I20,Hyundai,Chennai,2021,12769,Petrol,Automatic,2,0,1197,88,5.0,788000
Tata NEXON,Tata,Chennai,2018,51573,Diesel,Manual,2,0,1497,110,5.0,740000
Maruti New Wagon-R,Maruti,Chennai,2019,29420,Petrol,Manual,2,0,1197,83,5.0,542000
Honda Amaze,Honda,Chennai,2018,107099,Petrol,Automatic,1,0,1498,80,5.0,584000
Volkswagen Polo,Volkswagen,Chennai,2016,81477,Petrol,Manual,2,0,1198,75,5.0,438000
Renault Kwid,Renault,Chennai,2020,71572,Petrol,Manual,2,0,799,54,5.0,357000
Maruti Swift,Maruti,Chennai,2014,84932,Petrol,Manual,3,0,1197,87,5.0,404000
Hyundai NEW I20,Hyundai,Chennai,2021,33437,Petrol,Manual,2,0,1197,83,5.0,695000
Jeep Compass,Jeep,Chennai,2018,38803,Petrol,Automatic,3,0,1368,163,5.0,1069000
MG HECTOR,MG,Chennai,2020,51906,Diesel,Manual,1,0,1956,170,5.0,1387000
Tata ALTROZ,Tata,Chennai,2020,19610,Petrol,Manual,1,0,1199,86,5.0,639000
Mahindra KUV 100 NXT,Mahindra,Chennai,2019,40510,Petrol,Manual,2,0,1198,82,6.0,493600
Honda WR-V,Honda,Chennai,2017,20428,Diesel,Manual,1,0,1498,100,5.0,753000
Tata ALTROZ,Tata,Chennai,2020,25732,Petrol,Manual,1,0,1199,86,5.0,628000
Tata TIAGO NRG,Tata,Chennai,2018,56940,Petrol,Manual,1,0,1199,85,5.0,482000
Maruti Ciaz,Maruti,Chennai,2018,77543,Petrol,Automatic,1,0,1373,92,5.0,692000
Maruti Celerio,Maruti,Chennai,2019,70604,Petrol,Automatic,1,0,998,68,5.0,449000
Maruti Alto,Maruti,Chennai,2021,12950,Petrol,Manual,2,0,796,48,5.0,370000
Tata Tiago,Tata,Chennai,2019,51269,Petrol,Manual,1,0,1199,85,5.0,492000
Hyundai VENUE,Hyundai,Chennai,2020,33909,Petrol,Automatic,2,0,998,120,5.0,914000
Mahindra Kuv100,Mahindra,Chennai,2016,79869,Petrol,Manual,1,0,1198,82,6.0,427000
Maruti Ritz,Maruti,Chennai,2014,58169,Petrol,Manual,1,0,1197,87,5.0,389000
Hyundai VENUE,Hyundai,Chennai,2019,26422,Petrol,Manual,1,0,998,120,5.0,904000
Hyundai Grand i10,Hyundai,Chennai,2018,61302,Petrol,Manual,2,0,1197,83,5.0,489000
Hyundai Elite i20,Hyundai,Chennai,2016,57593,Petrol,Manual,2,0,1197,83,5.0,590000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2020,26776,Petrol,Manual,1,0,1197,83,5.0,626000
Hyundai VENUE,Hyundai,Chennai,2022,49853,Diesel,Manual,1,0,1493,100,5.0,1040000
Hyundai Grand i10,Hyundai,Chennai,2017,32674,Petrol,Manual,1,0,1197,83,5.0,525000
Maruti S PRESSO,Maruti,Chennai,2020,40092,Petrol,Automatic,2,0,998,68,5.0,487000
Maruti Alto,Maruti,Chennai,2019,17290,Petrol,Manual,1,0,796,48,5.0,390000
Tata ALTROZ,Tata,Chennai,2022,30032,Petrol,Manual,1,0,1199,86,5.0,700000
Maruti Alto K10,Maruti,Chennai,2022,8233,Petrol,Manual,1,0,998,67,5.0,434000
Maruti Swift,Maruti,Chennai,2018,60275,Petrol,Automatic,2,0,1197,84,5.0,600000
Hyundai NEW I20,Hyundai,Chennai,2021,56450,Petrol,Manual,1,0,998,120,5.0,856000
Hyundai Verna,Hyundai,Chennai,2019,62608,Petrol,Manual,2,0,1591,123,5.0,843000
Hyundai Elite i20,Hyundai,Chennai,2019,26000,Petrol,Automatic,1,0,1197,83,5.0,695000
Maruti IGNIS,Maruti,Chennai,2017,79548,Petrol,Manual,2,0,1197,83,5.0,513000
Tata PUNCH,Tata,Chennai,2022,20117,Petrol,Manual,1,0,1199,86,5.0,685000
Renault Kwid,Renault,Chennai,2021,18575,Petrol,Automatic,1,0,999,68,5.0,503850
Honda City,Honda,Chennai,2016,95390,Petrol,Manual,1,0,1497,119,5.0,619000
Honda City,Honda,Chennai,2016,60625,Petrol,Automatic,2,0,1497,119,5.0,626000
Maruti Wagon R 1.0,Maruti,Chennai,2013,29532,Petrol,Manual,2,0,998,68,5.0,367000
Ford Ecosport,Ford,Chennai,2018,43718,Diesel,Manual,2,0,1498,101,5.0,714800
Maruti Alto,Maruti,Chennai,2019,41155,Petrol,Manual,1,0,796,48,5.0,357000
Hyundai Grand i10,Hyundai,Chennai,2015,87303,Petrol,Manual,2,0,1197,83,5.0,407000
Maruti S PRESSO,Maruti,Chennai,2020,27608,Petrol,Manual,1,0,998,68,5.0,456000
Hyundai Creta,Hyundai,Chennai,2019,48018,Petrol,Manual,1,0,1591,123,5.0,1036000
Hyundai Verna,Hyundai,Chennai,2017,63463,Petrol,Manual,2,0,1591,123,5.0,836000
Honda City,Honda,Chennai,2016,41223,Petrol,Automatic,2,0,1497,119,5.0,621000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2021,21782,Petrol,Manual,2,0,1197,83,5.0,625000
Maruti Swift Dzire,Maruti,Chennai,2016,79822,Diesel,Automatic,2,0,1248,75,5.0,637000
Maruti Wagon R 1.0,Maruti,Chennai,2014,82798,Petrol,Manual,1,0,998,68,5.0,331000
Toyota Glanza,Toyota,Chennai,2020,13388,Petrol,Manual,1,0,1197,83,5.0,714000
Maruti Baleno,Maruti,Chennai,2016,57417,Petrol,Manual,1,0,1197,84,5.0,527000
Maruti Alto K10,Maruti,Chennai,2018,85701,Petrol,Automatic,1,0,998,68,5.0,352000
Datsun Go Plus,Datsun,Chennai,2016,42043,Petrol,Manual,1,0,1198,68,7.0,365000
Honda Amaze,Honda,Chennai,2023,10697,Petrol,Manual,1,0,1199,90,5.0,774000
Renault Kwid,Renault,Chennai,2021,10760,Petrol,Manual,1,0,999,68,5.0,493000
Volkswagen Polo,Volkswagen,Chennai,2016,90461,Petrol,Manual,1,0,1198,75,5.0,571000
Tata NEXON,Tata,Chennai,2019,39315,Petrol,Automatic,2,0,1198,110,5.0,744000
Honda City,Honda,Chennai,2015,94959,Diesel,Manual,1,0,1498,100,5.0,579000
Hyundai Elite i20,Hyundai,Chennai,2015,65496,Petrol,Manual,2,0,1197,83,5.0,501000
Maruti Celerio,Maruti,Chennai,2018,85129,Petrol,Automatic,1,0,998,68,5.0,490000
Renault Kwid,Renault,Chennai,2022,17126,Petrol,Automatic,1,0,999,68,5.0,559000
Honda City,Honda,Chennai,2018,43634,Petrol,Manual,1,0,1497,119,5.0,784000
Maruti Swift,Maruti,Chennai,2016,67466,Petrol,Manual,1,0,1197,84,5.0,516000
Hyundai Grand i10,Hyundai,Chennai,2014,98162,Petrol,Manual,1,0,1197,83,5.0,399000
Honda Brio,Honda,Chennai,2013,55649,Petrol,Manual,1,0,1198,88,5.0,351000
Maruti Baleno,Maruti,Chennai,2018,71293,Petrol,Manual,2,0,1197,84,5.0,607000
Hyundai i20 Active,Hyundai,Chennai,2016,86335,Petrol,Manual,1,0,1197,83,5.0,601000
Mahindra Thar,Mahindra,Chennai,2022,20686,Petrol,Automatic,1,0,1997,152,4.0,1514000
Datsun Go Plus,Datsun,Chennai,2015,40301,Petrol,Manual,1,0,1198,68,7.0,292000
Honda Jazz,Honda,Chennai,2021,27926,Petrol,Manual,1,0,1199,90,5.0,739000
Mahindra XUV300,Mahindra,Chennai,2022,4111,Petrol,Automatic,1,0,1197,110,5.0,970000
Honda City,Honda,Chennai,2018,94627,Petrol,Automatic,1,0,1497,119,5.0,864000
Maruti Swift,Maruti,Chennai,2019,77398,Petrol,Manual,1,0,1197,83,5.0,579000
Honda WR-V,Honda,Chennai,2018,37382,Petrol,Manual,2,0,1199,90,5.0,721000
Hyundai Grand i10,Hyundai,Chennai,2017,62753,Petrol,Manual,1,0,1197,83,5.0,489000
Hyundai Grand i10,Hyundai,Chennai,2015,35581,Petrol,Manual,2,0,1197,83,5.0,421000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2023,7813,Petrol,Manual,1,0,1197,83,5.0,692000
Tata NEXON,Tata,Chennai,2021,32940,Petrol,Automatic,1,0,1199,120,5.0,993000
Ford Ecosport,Ford,Chennai,2020,57690,Petrol,Manual,2,0,1497,123,5.0,685000
Tata Tiago,Tata,Chennai,2020,22813,Petrol,Manual,2,0,1199,86,5.0,530000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2021,9966,Petrol,Manual,1,0,1197,83,5.0,607000
Maruti Celerio,Maruti,Chennai,2022,20313,Petrol,Manual,1,0,998,67,5.0,580000
Maruti New Wagon-R,Maruti,Chennai,2023,20335,Petrol,Automatic,1,0,1197,90,5.0,694000
Honda Amaze,Honda,Chennai,2015,71365,Petrol,Manual,1,0,1198,88,5.0,453000
Hyundai NEW SANTRO,Hyundai,Chennai,2020,17411,Petrol,Automatic,1,0,1086,69,5.0,542000
Hyundai Grand i10,Hyundai,Chennai,2017,55110,Petrol,Manual,1,0,1197,83,5.0,500000
Hyundai NEW I20,Hyundai,Chennai,2020,24334,Petrol,Manual,1,0,998,120,5.0,756000
Hyundai Grand i10,Hyundai,Chennai,2019,11186,Petrol,Manual,2,0,1197,83,5.0,520000
Hyundai Grand i10,Hyundai,Chennai,2016,29013,Petrol,Automatic,2,0,1197,83,5.0,500000
Maruti BREZZA,Maruti,Chennai,2023,8727,Petrol,Manual,1,0,1462,103,5.0,1186000
Hyundai Grand i10,Hyundai,Chennai,2017,60052,Petrol,Manual,1,0,1197,83,5.0,498000
Hyundai NEW I20,Hyundai,Chennai,2021,16313,Petrol,Automatic,1,0,1197,88,5.0,913700
Hyundai Elite i20,Hyundai,Chennai,2016,88690,Petrol,Manual,1,0,1197,83,5.0,578000
KIA SONET,KIA,Chennai,2021,22944,Petrol,Automatic,1,0,998,120,5.0,1122000
Tata Tiago,Tata,Chennai,2022,8870,Petrol,Automatic,1,0,1199,86,5.0,742000
Hyundai AURA,Hyundai,Chennai,2022,33917,CNG,Manual,1,0,1197,69,5.0,813000
Maruti Celerio,Maruti,Chennai,2022,58811,Petrol,Manual,1,0,998,67,5.0,614000
Maruti Alto,Maruti,Chennai,2019,53567,Petrol,Manual,2,0,796,48,5.0,350000
Renault Kwid,Renault,Chennai,2017,30702,Petrol,Manual,2,0,799,54,5.0,340000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2020,24914,Diesel,Manual,1,0,1186,75,5.0,700000
KIA SELTOS,KIA,Chennai,2020,39245,Petrol,Manual,1,0,1497,115,5.0,1021000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2021,9007,Petrol,Manual,1,0,1197,83,5.0,666000
Hyundai Elite i20,Hyundai,Chennai,2017,31048,Petrol,Manual,1,0,1197,83,5.0,649000
Maruti Baleno,Maruti,Chennai,2017,44695,Petrol,Automatic,1,0,1197,84,5.0,678000
Tata ALTROZ,Tata,Chennai,2021,26041,Petrol,Manual,1,0,1199,86,5.0,764000
Volkswagen Polo,Volkswagen,Chennai,2019,36085,Petrol,Manual,1,0,999,76,5.0,688000
Tata PUNCH,Tata,Chennai,2022,11159,Petrol,Automatic,1,0,1199,86,5.0,898000
Hyundai Grand i10,Hyundai,Chennai,2019,34261,Petrol,Manual,2,0,1197,83,5.0,569000
Hyundai i20 Active,Hyundai,Chennai,2016,79508,Petrol,Manual,2,0,1197,83,5.0,571000
Hyundai Elite i20,Hyundai,Chennai,2017,37421,Petrol,Manual,1,0,1197,83,5.0,649000
Hyundai Elite i20,Hyundai,Chennai,2016,75036,Petrol,Manual,1,0,1197,83,5.0,569000
Hyundai Grand i10,Hyundai,Chennai,2017,44413,Petrol,Automatic,1,0,1197,83,5.0,555000
Hyundai Elite i20,Hyundai,Chennai,2016,83926,Petrol,Manual,1,0,1197,83,5.0,575000
Maruti Alto,Maruti,Chennai,2019,43424,Petrol,Manual,1,0,796,48,5.0,366000
Hyundai Elite i20,Hyundai,Chennai,2018,55981,Petrol,Automatic,2,0,1197,83,5.0,649000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2020,62411,Petrol,Manual,2,0,1197,83,5.0,614000
Hyundai NEW I20,Hyundai,Chennai,2022,17143,Petrol,Automatic,2,0,998,120,5.0,890000
Hyundai Grand i10,Hyundai,Chennai,2017,30674,Petrol,Manual,2,0,1197,83,5.0,493000
Tata NEXON,Tata,Chennai,2018,51810,Petrol,Automatic,1,0,1198,110,5.0,734000
Hyundai Grand i10,Hyundai,Chennai,2018,46987,Petrol,Manual,2,0,1197,83,5.0,464000
Hyundai VENUE,Hyundai,Chennai,2020,73211,Diesel,Manual,1,0,1493,100,5.0,917000
Honda Amaze,Honda,Chennai,2019,49619,Petrol,Automatic,2,0,1498,80,5.0,729000
Hyundai Elite i20,Hyundai,Chennai,2019,27055,Petrol,Manual,1,0,1197,83,5.0,740000
Hyundai Elite i20,Hyundai,Chennai,2019,45880,Petrol,Automatic,1,0,1197,83,5.0,734000
Maruti Wagon R 1.0,Maruti,Chennai,2017,55485,Petrol,Manual,1,0,998,68,5.0,441000
Hyundai NEW SANTRO,Hyundai,Chennai,2019,31298,Petrol,Automatic,1,0,1086,69,5.0,534750
Volkswagen Ameo,Volkswagen,Chennai,2017,80448,Diesel,Automatic,1,0,1498,110,5.0,620000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2022,21757,Petrol,Manual,1,0,998,100,5.0,740000
Hyundai i20 Active,Hyundai,Chennai,2017,71477,Petrol,Manual,2,0,1197,83,5.0,634000
Honda Jazz,Honda,Chennai,2017,27608,Petrol,Manual,1,0,1199,90,5.0,598000
Tata Tiago,Tata,Chennai,2019,34371,Petrol,Manual,1,0,1199,85,5.0,473000
Renault Kwid,Renault,Chennai,2021,14688,Petrol,Automatic,2,0,999,68,5.0,512000
Tata Tiago,Tata,Chennai,2018,83623,Petrol,Automatic,2,0,1199,85,5.0,493000
Hyundai Grand i10,Hyundai,Chennai,2016,20514,Petrol,Automatic,1,0,1197,83,5.0,511000
Hyundai Elite i20,Hyundai,Chennai,2016,63099,Petrol,Manual,2,0,1197,83,5.0,639000
Renault Kwid,Renault,Chennai,2021,20813,Petrol,Manual,1,0,999,68,5.0,475000
Volkswagen Vento,Volkswagen,Chennai,2017,62617,Petrol,Automatic,1,0,1197,105,5.0,738000
Maruti Celerio,Maruti,Chennai,2017,41506,Petrol,Automatic,1,0,998,68,5.0,482000
Hyundai VENUE,Hyundai,Chennai,2019,34589,Petrol,Manual,1,0,998,120,5.0,920000
Hyundai Grand i10,Hyundai,Chennai,2018,26447,Petrol,Manual,1,0,1197,83,5.0,506000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2021,12677,Petrol,Automatic,1,0,1197,83,5.0,757000
Maruti Ciaz,Maruti,Chennai,2018,40101,Petrol,Automatic,1,0,1373,92,5.0,817000
Tata Tiago,Tata,Chennai,2017,44235,Petrol,Automatic,2,0,1199,85,5.0,451000
Maruti Swift,Maruti,Chennai,2022,45808,Petrol,Manual,1,0,1197,90,5.0,711000
Tata Tiago,Tata,Chennai,2022,20797,Petrol,Manual,1,0,1199,86,5.0,639000
Maruti Celerio,Maruti,Chennai,2021,48061,Petrol,Automatic,1,0,998,67,5.0,610000
Renault Kwid,Renault,Chennai,2021,19241,Petrol,Automatic,1,0,999,68,5.0,492000
Maruti Alto,Maruti,Chennai,2022,7144,Petrol,Manual,1,0,796,48,5.0,450000
Tata ALTROZ,Tata,Chennai,2022,20848,Petrol,Automatic,1,0,1199,86,5.0,890000
KIA SELTOS,KIA,Chennai,2022,7700,Petrol,Manual,1,0,1497,115,5.0,1228000
Renault Kwid,Renault,Chennai,2021,32356,Petrol,Manual,1,0,999,68,5.0,477150
Maruti Dzire,Maruti,Chennai,2019,47205,Petrol,Manual,1,0,1197,83,5.0,673000
Tata NEXON,Tata,Chennai,2022,5661,Petrol,Manual,1,0,1199,120,5.0,946000
Honda City,Honda,Chennai,2018,79755,Petrol,Manual,2,0,1497,119,5.0,751000
Hyundai Grand i10,Hyundai,Chennai,2015,76639,Petrol,Manual,1,0,1197,83,5.0,431000
Hyundai Elite i20,Hyundai,Chennai,2019,22936,Petrol,Manual,2,0,1197,83,5.0,702000
Hyundai i20,Hyundai,Chennai,2014,64746,Petrol,Manual,2,0,1197,84,5.0,440000
Maruti Swift,Maruti,Chennai,2015,56399,Petrol,Manual,1,0,1197,84,5.0,464000
Hyundai Verna,Hyundai,Chennai,2018,70331,Petrol,Manual,2,0,1591,123,5.0,827000
Hyundai Elite i20,Hyundai,Chennai,2015,66569,Diesel,Manual,2,0,1396,90,5.0,555000
Maruti Alto 800,Maruti,Chennai,2013,79677,Petrol,Manual,2,0,796,48,5.0,243000
Tata Tiago,Tata,Chennai,2017,57415,Petrol,Manual,1,0,1199,85,5.0,468000
Tata TIGOR,Tata,Chennai,2018,90011,Petrol,Manual,2,0,1199,85,5.0,474000
Hyundai Grand i10,Hyundai,Chennai,2019,55090,Petrol,Automatic,1,0,1197,83,5.0,579000
Maruti Ciaz,Maruti,Chennai,2018,66598,Petrol,Manual,1,0,1373,92,5.0,702000
Hyundai i10,Hyundai,Chennai,2015,39873,Petrol,Manual,2,0,1086,69,5.0,370000
Tata NEXON,Tata,Chennai,2020,44033,Diesel,Automatic,2,0,1497,110,5.0,1111000
Maruti Alto 800,Maruti,Chennai,2018,35716,Petrol,Manual,1,0,796,48,5.0,324000
Hyundai Creta,Hyundai,Chennai,2020,71474,Petrol,Manual,1,0,1497,115,5.0,1055800
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2021,53817,Petrol,Manual,1,0,1197,83,5.0,647000
Maruti Wagon R 1.0,Maruti,Chennai,2013,47977,Petrol,Manual,1,0,998,68,5.0,374000
Maruti Ciaz,Maruti,Chennai,2020,38299,Petrol,Manual,1,0,1462,105,5.0,826000
Honda City,Honda,Chennai,2015,44626,Petrol,Manual,1,0,1497,119,5.0,599000
Maruti Swift,Maruti,Chennai,2022,31947,Petrol,Manual,1,0,1197,90,5.0,704000
Hyundai VENUE,Hyundai,Chennai,2021,35440,Petrol,Manual,1,0,1197,83,5.0,793000
Maruti Swift,Maruti,Chennai,2022,17619,Petrol,Manual,1,0,1197,90,5.0,598600
Maruti New Wagon-R,Maruti,Chennai,2020,24024,Petrol,Manual,1,0,1197,83,5.0,552000
Maruti IGNIS,Maruti,Chennai,2023,10079,Petrol,Manual,1,0,1197,83,5.0,667000
Maruti New Wagon-R,Maruti,Chennai,2019,26800,Petrol,Manual,1,0,1197,83,5.0,557000
Hyundai Grand i10,Hyundai,Chennai,2019,41868,Petrol,Manual,1,0,1197,83,5.0,522000
Hyundai Elite i20,Hyundai,Chennai,2015,80808,Petrol,Manual,2,0,1197,83,5.0,498500
Mahindra Thar,Mahindra,Chennai,2022,5285,Petrol,Automatic,1,0,1997,152,4.0,1496000
Maruti Baleno,Maruti,Chennai,2016,86177,Petrol,Manual,1,0,1197,84,5.0,512000
Maruti Dzire,Maruti,Chennai,2018,24902,Petrol,Automatic,2,0,1197,83,5.0,677000
Tata Tiago,Tata,Chennai,2021,33456,Petrol,Manual,1,0,1199,86,5.0,532700
Maruti Alto 800,Maruti,Chennai,2018,13880,Petrol,Manual,2,0,796,48,5.0,307000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2020,56286,Petrol,Manual,1,0,1197,83,5.0,606000
Ford Ecosport,Ford,Chennai,2016,78964,Petrol,Manual,1,0,1499,112,5.0,586000
Honda City,Honda,Chennai,2019,68090,Petrol,Automatic,1,0,1497,119,5.0,848000
Hyundai VENUE,Hyundai,Chennai,2022,10642,Petrol,Manual,1,0,1197,83,5.0,1012000
Hyundai Elite i20,Hyundai,Chennai,2015,100591,Diesel,Manual,2,0,1396,90,5.0,557000
Maruti Celerio,Maruti,Chennai,2017,62198,Petrol,Manual,2,0,998,68,5.0,397600
Mahindra XUV300,Mahindra,Chennai,2019,27084,Petrol,Manual,1,0,1197,110,5.0,761000
Maruti S PRESSO,Maruti,Chennai,2019,20840,Petrol,Automatic,1,0,998,68,5.0,478000
Hyundai Eon,Hyundai,Chennai,2015,65323,Petrol,Manual,2,0,814,56,5.0,273000
Honda WR-V,Honda,Chennai,2017,31568,Petrol,Manual,1,0,1199,90,5.0,665000
Maruti Swift,Maruti,Chennai,2021,42345,Petrol,Manual,1,0,1197,90,5.0,630000
Honda Jazz,Honda,Chennai,2018,90825,Petrol,Manual,1,0,1199,90,5.0,470000
Hyundai Creta,Hyundai,Chennai,2018,114721,Petrol,Manual,1,0,1591,123,5.0,703000
Mahindra SCORPIO-N,Mahindra,Chennai,2022,23936,Diesel,Manual,1,0,2183,175,7.0,2240000
Hyundai Elite i20,Hyundai,Chennai,2016,101528,Petrol,Manual,1,0,1197,83,5.0,487000
Mahindra XUV500,Mahindra,Chennai,2021,48772,Diesel,Manual,2,0,2179,155,7.0,1259000
Honda Amaze,Honda,Chennai,2014,85357,Petrol,Manual,2,0,1198,88,5.0,400000
Renault TRIBER,Renault,Chennai,2020,32256,Petrol,Automatic,1,0,999,72,7.0,615000
Honda WR-V,Honda,Chennai,2017,67025,Diesel,Manual,1,0,1498,100,5.0,707000
Toyota Glanza,Toyota,Chennai,2020,32204,Petrol,Automatic,1,0,1197,83,5.0,772000
Hyundai Creta,Hyundai,Chennai,2018,61248,Petrol,Manual,2,0,1591,123,5.0,810000
Maruti Swift,Maruti,Chennai,2016,95343,Diesel,Manual,2,0,1248,75,5.0,539000
Honda Jazz,Honda,Chennai,2017,85950,Petrol,Manual,1,0,1199,90,5.0,482000
Renault TRIBER,Renault,Chennai,2021,18772,Petrol,Automatic,1,0,999,72,7.0,662000
Renault TRIBER,Renault,Chennai,2019,46277,Petrol,Manual,1,0,999,72,7.0,588000
Maruti Swift,Maruti,Chennai,2015,49377,Petrol,Manual,2,0,1197,84,5.0,457000
Hyundai Creta,Hyundai,Chennai,2022,28016,Petrol,Automatic,2,0,1497,115,5.0,1431000
Maruti Celerio,Maruti,Chennai,2015,49343,Petrol,Manual,2,0,998,68,5.0,358000
Maruti Ciaz,Maruti,Chennai,2020,67336,Petrol,Manual,1,0,1462,105,5.0,709000
Hyundai New Elantra,Hyundai,Chennai,2018,70223,Petrol,Manual,1,0,1999,152,5.0,848000
Honda Amaze,Honda,Chennai,2019,49463,Petrol,Manual,1,0,1199,90,5.0,651000
Maruti New Wagon-R,Maruti,Chennai,2019,70391,Petrol,Manual,1,0,998,68,5.0,462000
Honda Amaze,Honda,Chennai,2021,25709,Petrol,Automatic,1,0,1199,90,5.0,778000
Hyundai Grand i10,Hyundai,Chennai,2020,41445,Petrol,Manual,1,0,1197,83,5.0,565000
Maruti Wagon R 1.0,Maruti,Chennai,2017,49131,Petrol,Manual,1,0,998,68,5.0,439300
Nissan Micra,Nissan,Chennai,2017,33461,Petrol,Automatic,1,0,1198,77,5.0,466000
Tata TIGOR,Tata,Chennai,2022,9872,CNG,Manual,1,0,1199,73,5.0,799000
Maruti Baleno,Maruti,Chennai,2017,75487,Petrol,Manual,1,0,998,102,5.0,606000
Mahindra XUV300,Mahindra,Chennai,2019,25095,Diesel,Manual,1,0,1497,117,5.0,958000
Maruti New Wagon-R,Maruti,Chennai,2021,6549,Petrol,Manual,1,0,998,68,5.0,522000
Hyundai Grand i10,Hyundai,Chennai,2016,67048,Petrol,Manual,2,0,1197,83,5.0,419000
Jeep Compass,Jeep,Chennai,2018,58037,Petrol,Automatic,1,0,1368,163,5.0,1292700
Maruti Swift,Maruti,Chennai,2021,31959,Petrol,Manual,1,0,1197,90,5.0,633000
Mahindra XUV300,Mahindra,Chennai,2019,9646,Petrol,Manual,1,0,1197,110,5.0,963000
Maruti Alto 800,Maruti,Chennai,2015,44344,Petrol,Manual,1,0,796,48,5.0,278000
Hyundai NEW I20,Hyundai,Chennai,2022,26467,Diesel,Manual,1,0,1493,100,5.0,993000
Hyundai Xcent,Hyundai,Chennai,2014,86520,Petrol,Manual,1,0,1197,83,5.0,396000
Maruti Swift,Maruti,Chennai,2016,72936,Petrol,Manual,1,0,1197,84,5.0,526000
Hyundai Elite i20,Hyundai,Chennai,2019,66820,Petrol,Manual,2,0,1197,83,5.0,678000
Maruti Vitara Brezza,Maruti,Chennai,2021,22323,Petrol,Manual,1,0,1462,105,5.0,781000
Renault Kwid,Renault,Chennai,2016,20372,Petrol,Manual,1,0,999,68,5.0,333000
Hyundai Creta,Hyundai,Chennai,2018,33360,Petrol,Manual,2,0,1591,123,5.0,801000
Maruti Alto,Maruti,Chennai,2020,5093,Petrol,Manual,1,0,796,48,5.0,360000
Maruti Alto,Maruti,Chennai,2021,2632,Petrol,Manual,1,0,796,48,5.0,411000
Maruti Swift,Maruti,Chennai,2019,55975,Petrol,Automatic,1,0,1197,83,5.0,597000
Maruti Baleno,Maruti,Chennai,2017,89488,Petrol,Manual,2,0,1197,84,5.0,537000
Maruti Swift,Maruti,Chennai,2013,96061,Petrol,Manual,1,0,1197,87,5.0,390000
Honda City,Honda,Chennai,2023,12390,Petrol,Manual,1,0,1498,121,5.0,1125000
Hyundai VENUE,Hyundai,Chennai,2019,74698,Petrol,Manual,1,0,998,120,5.0,787000
Hyundai GRAND I10 NIOS,Hyundai,Chennai,2019,24896,Petrol,Manual,1,0,1197,83,5.0,628000
Maruti Alto 800,Maruti,Chennai,2018,24340,Petrol,Manual,2,0,796,48,5.0,306000
Nissan MAGNITE,Nissan,Chennai,2023,9986,Petrol,Manual,1,0,999,72,5.0,842000
Hyundai Elite i20,Hyundai,Chennai,2017,40512,Petrol,Manual,1,0,1197,83,5.0,572000
Hyundai Elite i20,Hyundai,Chennai,2020,40065,Petrol,Manual,1,0,1197,83,5.0,665000
